Date,A1,A2,E1,E2,N1,N2,N3,S1,S2,S3,W1,W2,W3,MCP
13/10/2019,2887.93,2887.93,2887.93,2887.93,2887.93,2887.93,2887.93,2887.93,2887.93,2887.93,2887.93,2887.93,2887.93,2887.93
14/10/2019,3013.28,3013.28,3013.28,3013.28,3013.28,3013.28,3013.28,3013.28,3013.28,3013.28,3013.28,3013.28,3013.28,3013.28
15/10/2019,3009.47,3009.47,3009.47,3009.47,3009.47,3009.47,3009.47,3009.47,3009.47,3009.47,3009.47,3009.47,3009.47,3009.47
16/10/2019,3238.38,3238.38,3238.38,3238.38,3238.38,3238.38,3238.38,3238.38,3238.38,3238.38,3238.38,3238.38,3238.38,3238.38
17/10/2019,3123.36,3123.36,3123.36,3123.36,3123.36,3123.36,3123.36,3123.36,3123.36,3123.36,3123.36,3123.36,3123.36,3123.36
18/10/2019,3132.93,3132.93,3132.93,3132.93,3132.93,3132.93,3132.93,3132.93,3132.93,3132.93,3132.93,3132.93,3132.93,3132.93
19/10/2019,3028.33,3028.33,3028.33,3028.33,3028.33,3028.33,3028.33,3028.33,3028.33,3028.33,3028.33,3028.33,3028.33,3028.33
20/10/2019,2653.08,2653.08,2653.08,2653.08,2653.08,2653.08,2653.08,2653.08,2653.08,2653.08,2653.08,2653.08,2653.08,2653.08
21/10/2019,2895.23,2895.23,2895.23,2895.23,2895.23,2895.23,2895.23,2895.23,2895.23,2895.23,2895.23,2895.23,2895.23,2895.23
22/10/2019,2903.76,2903.76,2903.76,2903.76,2903.76,2903.76,2903.76,2903.76,2903.76,2903.76,2903.76,2903.76,2903.76,2903.76
23/10/2019,2811.04,2811.04,2811.04,2811.04,2811.04,2811.04,2811.04,2811.04,2811.04,2811.04,2811.04,2811.04,2811.04,2811.04
24/10/2019,2685.8,2685.8,2685.8,2685.8,2685.8,2685.8,2685.8,2685.8,2685.8,2685.8,2685.8,2685.8,2685.8,2685.8
25/10/2019,2620.33,2620.33,2620.33,2620.33,2620.33,2620.33,2620.33,2620.33,2620.33,2620.33,2620.33,2620.33,2620.33,2620.33
26/10/2019,2340.96,2340.96,2340.96,2340.96,2340.96,2340.96,2340.96,2340.96,2340.96,2340.96,2340.96,2340.96,2340.96,2340.96
27/10/2019,1680.41,1680.41,1680.41,1680.41,1680.41,1680.41,1680.41,1680.41,1680.41,1680.41,1680.41,1680.41,1680.41,1680.41
28/10/2019,1488.17,1488.17,1488.17,1488.17,1488.17,1488.17,1488.17,1488.17,1488.17,1488.17,1488.17,1488.17,1488.17,1488.17
29/10/2019,1841.37,1841.37,1841.37,1841.37,1841.37,1841.37,1841.37,1841.37,1841.37,1841.37,1841.37,1841.37,1841.37,1841.37
30/10/2019,2613.15,2613.15,2613.15,2613.15,2613.15,2613.15,2613.15,2613.15,2613.15,2613.15,2613.15,2613.15,2613.15,2613.15
31/10/2019,2889.57,2889.57,2889.57,2889.57,2889.57,2889.57,2889.57,2889.57,2889.57,2889.57,2889.57,2889.57,2889.57,2889.57
1/11/2019,2978.6,2978.6,2978.6,2978.6,2978.6,2978.6,2978.6,2978.6,2978.6,2978.6,2978.6,2978.6,2978.6,2978.6
2/11/2019,2986.34,2986.34,2986.34,2986.34,2986.34,2986.34,2986.34,2986.34,2986.34,2986.34,2986.34,2986.34,2986.34,2986.34
3/11/2019,2826.01,2826.01,2826.01,2826.01,2826.01,2826.01,2826.01,2826.01,2826.01,2826.01,2826.01,2826.01,2826.01,2826.01
4/11/2019,2916.88,2916.88,2916.88,2916.88,2916.88,2916.88,2916.88,2916.88,2916.88,2916.88,2916.88,2916.88,2916.88,2916.88
5/11/2019,2936.85,2936.85,2936.85,2936.85,2936.85,2936.85,2936.85,2936.85,2936.85,2936.85,2936.85,2936.85,2936.85,2936.85
6/11/2019,2901.4,2901.4,2901.4,2901.4,2901.4,2901.4,2901.4,2901.4,2901.4,2901.4,2901.4,2901.4,2901.4,2901.4
7/11/2019,2813.56,2813.56,2813.56,2813.56,2813.56,2813.56,2813.56,2813.56,2813.56,2813.56,2813.56,2813.56,2813.56,2813.56
8/11/2019,2565.79,2565.79,2565.79,2565.79,2565.79,2565.79,2565.79,2565.79,2565.79,2565.79,2565.79,2565.79,2565.79,2565.79
9/11/2019,2614.21,2614.21,2614.21,2614.21,2614.21,2614.21,2614.21,2614.21,2614.21,2614.21,2614.21,2614.21,2614.21,2614.21
10/11/2019,2558.87,2558.87,2558.87,2558.87,2558.87,2558.87,2558.87,2558.87,2558.87,2558.87,2558.87,2558.87,2558.87,2558.87
11/11/2019,2679.38,2679.38,2679.38,2679.38,2679.38,2679.38,2679.38,2679.38,2679.38,2679.38,2679.38,2679.38,2679.38,2679.38
12/11/2019,2804.01,2804.01,2804.01,2804.01,2804.01,2804.01,2804.01,2804.01,2804.01,2804.01,2804.01,2804.01,2804.01,2804.01
13/11/2019,2904.08,2904.08,2904.08,2904.08,2904.08,2904.08,2904.08,2904.08,2904.08,2904.08,2904.08,2904.08,2904.08,2904.08
14/11/2019,2761.64,2761.64,2761.64,2761.64,2761.64,2761.64,2761.64,2761.64,2761.64,2761.64,2761.64,2761.64,2761.64,2761.64
15/11/2019,2899.4,2899.4,2899.4,2899.4,2899.4,2899.4,2899.4,2899.4,2899.4,2899.4,2899.4,2899.4,2899.4,2899.4
16/11/2019,2830.73,2830.73,2830.73,2830.73,2830.73,2830.73,2830.73,2830.73,2830.73,2830.73,2830.73,2830.73,2830.73,2830.73
17/11/2019,2653.29,2653.29,2653.29,2653.29,2653.29,2653.29,2653.29,2653.29,2653.29,2653.29,2653.29,2653.29,2653.29,2653.29
18/11/2019,2940.6,2940.6,2940.6,2940.6,2940.6,2940.6,2940.6,2940.6,2940.6,2940.6,2940.6,2940.6,2940.6,2940.6
19/11/2019,3036.55,3036.55,3036.55,3036.55,3036.55,3036.55,3036.55,3036.55,3036.55,3036.55,3036.55,3036.55,3036.55,3036.55
20/11/2019,3075.64,3075.64,3075.64,3075.64,3075.64,3075.64,3075.64,3201.56,3201.56,3201.56,3075.64,3075.64,3075.64,3129.74
21/11/2019,3153.43,3153.43,3153.43,3153.43,3153.43,3153.43,3153.43,3355.7,3355.7,3355.7,3153.43,3153.43,3153.43,3285.68
22/11/2019,3008.72,3008.72,3008.72,3008.72,3008.72,3008.72,3008.72,3312.15,3312.15,3312.15,3008.72,3008.72,3008.72,3087.37
23/11/2019,3018.34,3018.34,3018.34,3018.34,3018.34,3018.34,3018.34,3172.77,3172.77,3172.77,3018.34,3018.34,3018.34,3046.57
24/11/2019,2821.51,2821.51,2821.51,2821.51,2821.51,2821.51,2821.51,2821.51,2821.51,2821.51,2821.51,2821.51,2821.51,2821.51
25/11/2019,2900.09,2900.09,2900.09,2900.09,2900.09,2900.09,2900.09,2900.09,2900.09,2900.09,2900.09,2900.09,2900.09,2900.09
26/11/2019,2804.41,2804.41,2804.41,2804.41,2804.41,2804.41,2804.41,2804.41,2804.41,2804.41,2804.41,2804.41,2804.41,2804.41
27/11/2019,2739.67,2739.67,2739.67,2739.67,2739.67,2739.67,2739.67,2739.67,2739.67,2739.67,2739.67,2739.67,2739.67,2739.67
28/11/2019,2760.57,2760.57,2760.57,2760.57,2760.57,2760.57,2760.57,2760.57,2760.57,2760.57,2760.57,2760.57,2760.57,2760.57
29/11/2019,2694.19,2694.19,2694.19,2694.19,2694.19,2694.19,2694.19,2694.19,2694.19,2694.19,2694.19,2694.19,2694.19,2694.19
30/11/2019,2771.33,2771.33,2771.33,2771.33,2771.33,2771.33,2771.33,2771.33,2771.33,2771.33,2771.33,2771.33,2771.33,2771.33
1/12/2019,2586.92,2586.92,2586.92,2586.92,2586.92,2586.92,2586.92,2586.92,2586.92,2586.92,2586.92,2586.92,2586.92,2586.92
2/12/2019,2894.4,2894.4,2894.4,2894.4,2894.4,2894.4,2894.4,2894.4,2894.4,2894.4,2894.4,2894.4,2894.4,2894.4
3/12/2019,2856.37,2856.37,2856.37,2856.37,2856.37,2856.37,2856.37,2856.37,2856.37,2856.37,2856.37,2856.37,2856.37,2856.37
4/12/2019,2821.36,2821.36,2821.36,2821.36,2821.36,2821.36,2821.36,2821.36,2821.36,2821.36,2821.36,2821.36,2821.36,2821.36
5/12/2019,2836.68,2836.68,2836.68,2836.68,2836.68,2836.68,2836.68,2836.68,2836.68,2836.68,2836.68,2836.68,2836.68,2836.68
6/12/2019,2856.86,2856.86,2856.86,2856.86,2856.86,2856.86,2856.86,2856.86,2856.86,2856.86,2856.86,2856.86,2856.86,2856.86
7/12/2019,2934.53,2934.53,2934.53,2934.53,2934.53,2934.53,2934.53,2934.53,2934.53,2934.53,2934.53,2934.53,2934.53,2934.53
8/12/2019,2772.59,2772.59,2772.59,2772.59,2772.59,2772.59,2772.59,2772.59,2772.59,2772.59,2772.59,2772.59,2772.59,2772.59
9/12/2019,2976.29,2976.29,2976.29,2976.29,2976.29,2976.29,2976.29,2976.29,2976.29,2976.29,2976.29,2976.29,2976.29,2976.29
10/12/2019,3228.64,3228.64,3228.64,3228.64,3228.64,3228.64,3228.64,3228.64,3228.64,3228.64,3228.64,3228.64,3228.64,3228.64
11/12/2019,3245.45,3245.45,3245.45,3245.45,3245.45,3245.45,3245.45,3245.45,3245.45,3245.45,3245.45,3245.45,3245.45,3245.45
12/12/2019,3189.91,3189.91,3189.91,3189.91,3189.91,3189.91,3189.91,3189.91,3189.91,3189.91,3189.91,3189.91,3189.91,3189.91
13/12/2019,3116.16,3116.16,3116.16,3116.16,3116.16,3116.16,3116.16,3153.09,3153.09,3153.09,3116.16,3116.16,3116.16,3110.96
14/12/2019,2914.42,2914.42,2914.42,2914.42,2914.42,2914.42,2914.42,2914.42,2914.42,2914.42,2914.42,2914.42,2914.42,2914.42
15/12/2019,2799.23,2799.23,2799.23,2799.23,2799.23,2799.23,2799.23,2799.23,2799.23,2799.23,2799.23,2799.23,2799.23,2799.23
16/12/2019,2825.42,2825.42,2825.42,2825.42,2825.42,2825.42,2825.42,2825.42,2825.42,2825.42,2825.42,2825.42,2825.42,2825.42
17/12/2019,2952.28,2952.28,2952.28,2952.28,2952.28,2952.28,2952.28,3121.1,3121.1,3121.1,2952.28,2952.28,2952.28,2991.11
18/12/2019,3036.52,3036.52,3036.52,3036.52,3036.52,3036.52,3036.52,3198.76,3198.76,3198.76,3036.52,3036.52,3036.52,3071
19/12/2019,2999.42,2999.42,2999.42,2999.42,2999.42,2999.42,2999.42,3069.4,3069.4,3069.4,2999.42,2999.42,2999.42,3006.14
20/12/2019,3001.23,3001.23,3001.23,3001.23,3001.23,3001.23,3001.23,3065.41,3065.41,3065.41,3001.23,3001.23,3001.23,3010.29
21/12/2019,2938.67,2938.67,2938.67,2938.67,2938.67,2938.67,2938.67,2994.91,2994.91,2994.91,2938.67,2938.67,2938.67,2956.09
22/12/2019,2711.95,2711.95,2711.95,2711.95,2711.95,2711.95,2711.95,2711.95,2711.95,2711.95,2711.95,2711.95,2711.95,2711.95
23/12/2019,2999.98,2999.98,2999.98,2999.98,2999.98,2999.98,2999.98,3040.95,3040.95,3040.95,2999.98,2999.98,2999.98,3007.14
24/12/2019,2978.4,2978.4,2978.4,2978.4,2978.4,2978.4,2978.4,3071.53,3071.53,3071.53,2978.4,2978.4,2978.4,2988.84
25/12/2019,2845.08,2845.08,2845.08,2845.08,2845.08,2845.08,2845.08,2885.14,2885.14,2885.14,2845.08,2845.08,2845.08,2848.07
26/12/2019,2938.49,2938.49,2938.49,2938.49,2938.49,2938.49,2938.49,2999.69,2999.69,3045.97,2938.49,2938.49,2938.49,2948.31
27/12/2019,2912.16,2912.16,2912.16,2912.16,2912.16,2912.16,2912.16,2912.16,2912.16,2912.16,2912.16,2912.16,2912.16,2912.16
28/12/2019,2902.81,2902.81,2902.81,2902.81,2902.81,2902.81,2902.81,2902.81,2902.81,2902.81,2902.81,2902.81,2902.81,2902.81
29/12/2019,2690.67,2690.67,2690.67,2690.67,2690.67,2690.67,2690.67,2690.67,2690.67,2690.67,2690.67,2690.67,2690.67,2690.67
30/12/2019,2930.42,2930.42,2930.42,2930.42,2930.42,2930.42,2930.42,2930.42,2930.42,2930.42,2930.42,2930.42,2930.42,2930.42
31/12/2019,2871.51,2871.51,2871.51,2871.51,2871.51,2871.51,2871.51,2871.51,2871.51,2871.51,2871.51,2871.51,2871.51,2871.51
1/1/2020,2978.22,2978.22,2978.22,2978.22,2978.22,2978.22,2978.22,2978.22,2978.22,2978.22,2978.22,2978.22,2978.22,2978.22
2/1/2020,2988.75,2988.75,2988.75,2988.75,2988.75,2988.75,2988.75,3034.68,3034.68,3034.68,2988.75,2988.75,2988.75,2999.23
3/1/2020,2838.16,2838.16,2838.16,2838.16,2838.16,2838.16,2838.16,3100.97,3100.97,3100.97,2838.16,2838.16,2838.16,2869.59
4/1/2020,2817.02,2817.02,2817.02,2817.02,2817.02,2817.02,2817.02,2817.02,2817.02,2817.02,2817.02,2817.02,2817.02,2817.02
5/1/2020,2663.13,2663.13,2663.13,2663.13,2663.13,2663.13,2663.13,2663.13,2663.13,2663.13,2663.13,2663.13,2663.13,2663.13
6/1/2020,2903.41,2903.41,2903.41,2903.41,2903.41,2903.41,2903.41,2964.63,2964.63,2964.63,2903.41,2903.41,2903.41,2917.89
7/1/2020,2744.47,2744.47,2744.47,2744.47,2744.47,2744.47,2744.47,2744.47,2744.47,2744.47,2744.47,2744.47,2744.47,2744.47
8/1/2020,2774.63,2774.63,2774.63,2774.63,2774.63,2774.63,2774.63,2774.63,2774.63,2774.63,2774.63,2774.63,2774.63,2774.63
9/1/2020,2878.88,2878.88,2878.88,2878.88,2878.88,2878.88,2878.88,2878.88,2878.88,2878.88,2878.88,2878.88,2878.88,2878.88
10/1/2020,2658.22,2658.22,2658.22,2658.22,2658.22,2658.22,2658.22,2979.5,2979.5,2979.5,2658.22,2658.22,2658.22,2740.07
11/1/2020,2628.67,2628.67,2628.67,2628.67,2628.67,2628.67,2628.67,2993.61,2993.61,2993.61,2628.67,2628.67,2628.67,2781.68
12/1/2020,2690.44,2690.44,2690.44,2690.44,2690.44,2690.44,2690.44,2931.13,2931.13,2931.13,2690.44,2690.44,2690.44,2749.02
13/1/2020,2928.91,2928.91,2928.91,2928.91,2928.91,2928.91,2928.91,2928.91,2928.91,2928.91,2928.91,2928.91,2928.91,2928.91
14/1/2020,2749.38,2749.38,2749.38,2749.38,2749.38,2749.38,2749.38,2749.38,2749.38,2749.38,2749.38,2749.38,2749.38,2749.38
15/1/2020,2681.57,2681.57,2681.57,2681.57,2681.57,2681.57,2681.57,2681.57,2681.57,2681.57,2681.57,2681.57,2681.57,2681.57
16/1/2020,2548.07,2548.07,2548.07,2548.07,2548.07,2548.07,2548.07,2548.07,2548.07,2548.07,2548.07,2548.07,2548.07,2548.07
17/1/2020,2700.54,2700.54,2700.54,2700.54,2700.54,2700.54,2700.54,2700.54,2700.54,2700.54,2700.54,2700.54,2700.54,2700.54
18/1/2020,2727.89,2727.89,2727.89,2727.89,2727.89,2727.89,2727.89,2727.89,2727.89,2727.89,2727.89,2727.89,2727.89,2727.89
19/1/2020,2621.29,2621.29,2621.29,2621.29,2621.29,2621.29,2621.29,2621.29,2621.29,2621.29,2621.29,2621.29,2621.29,2621.29
20/1/2020,2986.73,2986.73,2986.73,2986.73,2986.73,2986.73,2986.73,2986.73,2986.73,2986.73,2986.73,2986.73,2986.73,2986.73
21/1/2020,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
22/1/2020,2945.25,2945.25,2945.25,2945.25,2945.25,2945.25,2945.25,2945.25,2945.25,2945.25,2945.25,2945.25,2945.25,2945.25
23/1/2020,2898.12,2898.12,2898.12,2898.12,2898.12,2898.12,2898.12,2898.12,2898.12,2898.12,2898.12,2898.12,2898.12,2898.12
24/1/2020,3015.33,3015.33,3015.33,3015.33,3015.33,3015.33,3015.33,3015.33,3015.33,3015.33,3015.33,3015.33,3015.33,3015.33
25/1/2020,3017.45,3017.45,3017.45,3017.45,3017.45,3017.45,3017.45,3017.45,3017.45,3017.45,3017.45,3017.45,3017.45,3017.45
26/1/2020,2733.25,2733.25,2733.25,2733.25,2733.25,2733.25,2733.25,2733.25,2733.25,2733.25,2733.25,2733.25,2733.25,2733.25
27/1/2020,3063.48,3063.48,3063.48,3063.48,3063.48,3063.48,3063.48,3063.48,3063.48,3063.48,3063.48,3063.48,3063.48,3063.48
28/1/2020,2998.25,2998.25,2998.25,2998.25,2998.25,2998.25,2998.25,2998.25,2998.25,2998.25,2998.25,2998.25,2998.25,2998.25
29/1/2020,3018.7,3018.7,3018.7,3018.7,3018.7,3018.7,3018.7,3018.7,3018.7,3018.7,3018.7,3018.7,3018.7,3018.7
30/1/2020,3044.77,3044.77,3044.77,3044.77,3044.77,3044.77,3044.77,3044.77,3044.77,3044.77,3044.77,3044.77,3044.77,3044.77
31/1/2020,3046.84,3046.84,3046.84,3046.84,3046.84,3046.84,3046.84,3097.58,3097.58,3097.58,3046.84,3046.84,3046.84,3076.16
1/2/2020,2867.38,2867.38,2867.38,2867.38,2867.38,2867.38,2867.38,2867.38,2867.38,2867.38,2867.38,2867.38,2867.38,2867.38
2/2/2020,2694.39,2694.39,2694.39,2694.39,2694.39,2694.39,2694.39,2694.39,2694.39,2694.39,2694.39,2694.39,2694.39,2694.39
3/2/2020,2559.62,2559.62,2559.62,2559.62,2559.62,2559.62,2559.62,2559.62,2559.62,2559.62,2559.62,2559.62,2559.62,2559.62
4/2/2020,2948.42,2948.42,2948.42,2948.42,2948.42,2948.42,2948.42,2948.42,2948.42,2948.42,2948.42,2948.42,2948.42,2948.42
5/2/2020,3011.76,3011.76,3011.76,3011.76,3011.76,3011.76,3011.76,3011.76,3011.76,3011.76,3011.76,3011.76,3011.76,3011.76
6/2/2020,3031.28,3031.28,3031.28,3031.28,3031.28,3031.28,3031.28,3031.28,3031.28,3031.28,3031.28,3031.28,3031.28,3031.28
7/2/2020,3082.77,3082.77,3082.77,3082.77,3082.77,3082.77,3082.77,3082.77,3082.77,3082.77,3082.77,3082.77,3082.77,3082.77
8/2/2020,2876.47,2876.47,2876.47,2876.47,2876.47,2876.47,2876.47,2876.47,2876.47,2876.47,2876.47,2876.47,2876.47,2876.47
9/2/2020,2772.2,2772.2,2772.2,2772.2,2772.2,2772.2,2772.2,2772.2,2772.2,2772.2,2772.2,2772.2,2772.2,2772.2
10/2/2020,2840.81,2840.81,2840.81,2840.81,2840.81,2840.81,2840.81,2840.81,2840.81,2840.81,2840.81,2840.81,2840.81,2840.81
11/2/2020,2950.88,2950.88,2950.88,2950.88,2950.88,2950.88,2950.88,2950.88,2950.88,2950.88,2950.88,2950.88,2950.88,2950.88
12/2/2020,2826.64,2826.64,2826.64,2826.64,2826.64,2826.64,2826.64,2826.64,2826.64,2826.64,2826.64,2826.64,2826.64,2826.64
13/2/2020,2983.15,2983.15,2983.15,2983.15,2983.15,2983.15,2983.15,2983.15,2983.15,2983.15,2983.15,2983.15,2983.15,2983.15
14/2/2020,3007.17,3007.17,3007.17,3007.17,3007.17,3007.17,3007.17,3007.17,3007.17,3007.17,3007.17,3007.17,3007.17,3007.17
15/2/2020,3053.6,3053.6,3053.6,3053.6,3053.6,3053.6,3053.6,3053.6,3053.6,3053.6,3053.6,3053.6,3053.6,3053.6
16/2/2020,3040.78,3040.78,3040.78,3040.78,3040.78,3040.78,3040.78,3040.78,3040.78,3040.78,3040.78,3040.78,3040.78,3040.78
17/2/2020,3085.84,3085.84,3085.84,3085.84,3085.84,3085.84,3085.84,3085.84,3085.84,3085.84,3085.84,3085.84,3085.84,3085.84
18/2/2020,3076.67,3076.67,3076.67,3076.67,3076.67,3076.67,3076.67,3076.67,3076.67,3076.67,3076.67,3076.67,3076.67,3076.67
19/2/2020,3146.84,3146.84,3146.84,3146.84,3146.84,3146.84,3146.84,3146.84,3146.84,3146.84,3146.84,3146.84,3146.84,3146.84
20/2/2020,3003.85,3003.85,3003.85,3003.85,3003.85,3003.85,3003.85,3003.85,3003.85,3003.85,3003.85,3003.85,3003.85,3003.85
21/2/2020,2856.81,2856.81,2856.81,2856.81,2856.81,2856.81,2856.81,2856.81,2856.81,2856.81,2856.81,2856.81,2856.81,2856.81
22/2/2020,2975.8,2975.8,2975.8,2975.8,2975.8,2975.8,2975.8,2975.8,2975.8,2975.8,2975.8,2975.8,2975.8,2975.8
23/2/2020,2798.85,2798.85,2798.85,2798.85,2798.85,2798.85,2798.85,2798.85,2798.85,2798.85,2798.85,2798.85,2798.85,2798.85
24/2/2020,2900.85,2900.85,2900.85,2900.85,2900.85,2900.85,2900.85,2900.85,2900.85,2900.85,2900.85,2900.85,2900.85,2900.85
25/2/2020,2870.63,2870.63,2870.63,2870.63,2870.63,2870.63,2870.63,2870.63,2870.63,2870.63,2870.63,2870.63,2870.63,2870.63
26/2/2020,3030.12,3030.12,3030.12,3030.12,3030.12,3030.12,3030.12,3030.12,3030.12,3030.12,3030.12,3030.12,3030.12,3030.12
27/2/2020,2793.51,2793.51,2793.51,2793.51,2793.51,2793.51,2793.51,2793.51,2793.51,2793.51,2793.51,2793.51,2793.51,2793.51
28/2/2020,2762.61,2762.61,2762.61,2762.61,2762.61,2762.61,2762.61,2762.61,2762.61,2762.61,2762.61,2762.61,2762.61,2762.61
29/2/2020,2641.46,2641.46,2641.46,2641.46,2641.46,2641.46,2641.46,2723.93,2723.93,2723.93,2641.46,2641.46,2641.46,2657.96
1/3/2020,2636.52,2636.52,2636.52,2636.52,2636.52,2636.52,2636.52,2636.52,2636.52,2636.52,2636.52,2636.52,2636.52,2636.52
2/3/2020,2703.69,2703.69,2703.69,2703.69,2703.69,2703.69,2703.69,2703.69,2703.69,2703.69,2703.69,2703.69,2703.69,2703.69
3/3/2020,2683.72,2683.72,2683.72,2683.72,2683.72,2683.72,2683.72,2683.72,2683.72,2683.72,2683.72,2683.72,2683.72,2683.72
4/3/2020,2794.05,2794.05,2794.05,2794.05,2794.05,2794.05,2794.05,2845.05,2845.05,2845.05,2794.05,2794.05,2794.05,2816.22
5/3/2020,2591.93,2591.93,2591.93,2591.93,2591.93,2591.93,2591.93,2668.52,2668.52,2668.52,2591.93,2591.93,2591.93,2599.08
6/3/2020,2594.56,2594.56,2594.56,2594.56,2594.56,2594.56,2594.56,2749.11,2749.11,2749.11,2594.56,2594.56,2594.56,2614.5
7/3/2020,2634.57,2634.57,2634.57,2634.57,2634.57,2634.57,2634.57,2634.57,2634.57,2634.57,2634.57,2634.57,2634.57,2634.57
8/3/2020,2501.9,2501.9,2501.9,2501.9,2501.9,2501.9,2501.9,2501.9,2501.9,2501.9,2501.9,2501.9,2501.9,2501.9
9/3/2020,2595.35,2595.35,2595.35,2595.35,2595.35,2595.35,2595.35,2595.35,2595.35,2595.35,2595.35,2595.35,2595.35,2595.35
10/3/2020,1918.91,1918.91,1918.91,1918.91,1918.91,1918.91,1918.91,1918.91,1918.91,1918.91,1918.91,1918.91,1918.91,1918.91
11/3/2020,2295.05,2295.05,2295.05,2295.05,2295.05,2295.05,2295.05,2295.05,2295.05,2295.05,2295.05,2295.05,2295.05,2295.05
12/3/2020,2481.69,2481.69,2481.69,2481.69,2481.69,2481.69,2481.69,2481.69,2481.69,2481.69,2481.69,2481.69,2481.69,2481.69
13/3/2020,2664.93,2664.93,2664.93,2664.93,2664.93,2664.93,2664.93,2664.93,2664.93,2664.93,2664.93,2664.93,2664.93,2664.93
14/3/2020,2605.03,2605.03,2605.03,2605.03,2605.03,2605.03,2605.03,2605.03,2605.03,2605.03,2605.03,2605.03,2605.03,2605.03
15/3/2020,2292.29,2292.29,2292.29,2292.29,2292.29,2292.29,2292.29,2292.29,2292.29,2292.29,2292.29,2292.29,2292.29,2292.29
16/3/2020,2606.55,2606.55,2606.55,2606.55,2606.55,2606.55,2606.55,2606.55,2606.55,2606.55,2606.55,2606.55,2606.55,2606.55
17/3/2020,2778.07,2778.07,2778.07,2778.07,2778.07,2778.07,2778.07,2778.07,2778.07,2778.07,2778.07,2778.07,2778.07,2778.07
18/3/2020,2917.16,2917.16,2917.16,2917.16,2917.16,2917.16,2917.16,2917.16,2917.16,2917.16,2917.16,2917.16,2917.16,2917.16
19/3/2020,2803.54,2803.54,2803.54,2803.54,2803.54,2803.54,2803.54,2890.19,2890.19,2890.19,2803.54,2803.54,2803.54,2816.07
20/3/2020,2766.37,2766.37,2766.37,2766.37,2766.37,2766.37,2766.37,2845.31,2845.31,2845.31,2766.37,2766.37,2766.37,2774.14
21/3/2020,2569.8,2569.8,2569.8,2569.8,2569.8,2569.8,2569.8,2676.66,2676.66,2676.66,2569.8,2569.8,2569.8,2591.16
22/3/2020,2195.48,2195.48,2195.48,2195.48,2195.48,2195.48,2195.48,2195.48,2195.48,2195.48,2195.48,2195.48,2195.48,2195.48
23/3/2020,2461.16,2461.16,2461.16,2461.16,2461.16,2461.16,2461.16,2492.06,2492.06,2492.06,2461.16,2461.16,2461.16,2462.63
24/3/2020,2012.07,2012.07,2012.07,2012.07,2012.07,2012.07,2012.07,2012.07,2012.07,2012.07,2012.07,2012.07,2012.07,2012.07
25/3/2020,1952.24,1952.24,1952.24,1952.24,1952.24,1952.24,1952.24,1952.24,1952.24,1952.24,1952.24,1952.24,1952.24,1952.24
26/3/2020,2271.16,2271.16,2271.16,2271.16,2271.16,2271.16,2271.16,2271.16,2271.16,2271.16,2271.16,2271.16,2271.16,2271.16
27/3/2020,2029.29,2029.29,2029.29,2029.29,2029.29,2029.29,2029.29,2029.29,2029.29,2029.29,2029.29,2029.29,2029.29,2029.29
28/3/2020,2204.51,2204.51,2204.51,2204.51,2204.51,2204.51,2204.51,2204.51,2204.51,2204.51,2204.51,2204.51,2204.51,2204.51
29/3/2020,2210.35,2210.35,2210.35,2210.35,2210.35,2210.35,2210.35,2210.35,2210.35,2210.35,2210.35,2210.35,2210.35,2210.35
30/3/2020,2151.67,2151.67,2151.67,2151.67,2151.67,2151.67,2151.67,2151.67,2151.67,2151.67,2151.67,2151.67,2151.67,2151.67
31/3/2020,2121.15,2121.15,2121.15,2121.15,2121.15,2121.15,2121.15,2121.15,2121.15,2121.15,2121.15,2121.15,2121.15,2121.15
1/4/2020,2307.04,2307.04,2307.04,2307.04,2307.04,2307.04,2307.04,2307.04,2307.04,2307.04,2307.04,2307.04,2307.04,2307.04
2/4/2020,2499.07,2499.07,2499.07,2499.07,2499.07,2499.07,2499.07,2499.07,2499.07,2499.07,2499.07,2499.07,2499.07,2499.07
3/4/2020,2568.68,2568.68,2568.68,2568.68,2568.68,2568.68,2568.68,2568.68,2568.68,2568.68,2568.68,2568.68,2568.68,2568.68
4/4/2020,2621.3,2621.3,2621.3,2621.3,2621.3,2621.3,2621.3,2621.3,2621.3,2621.3,2621.3,2621.3,2621.3,2621.3
5/4/2020,2379.94,2379.94,2379.94,2379.94,2379.94,2379.94,2379.94,2379.94,2379.94,2379.94,2379.94,2379.94,2379.94,2379.94
6/4/2020,2428.67,2428.67,2428.67,2428.67,2428.67,2428.67,2428.67,2428.67,2428.67,2428.67,2428.67,2428.67,2428.67,2428.67
7/4/2020,2276.06,2276.06,2276.06,2276.06,2276.06,2276.06,2276.06,2276.06,2276.06,2276.06,2276.06,2276.06,2276.06,2276.06
8/4/2020,2457.3,2457.3,2457.3,2457.3,2457.3,2457.3,2457.3,2457.3,2457.3,2457.3,2457.3,2457.3,2457.3,2457.3
9/4/2020,2362,2362,2362,2362,2362,2362,2362,2362,2362,2362,2362,2362,2362,2362
10/4/2020,2114.01,2114.01,2114.01,2114.01,2114.01,2114.01,2114.01,2114.01,2114.01,2114.01,2114.01,2114.01,2114.01,2114.01
